frame,action,actionTime,frameMs,fps,windStrength,windTarget,headLinearSpeed,headAngularSpeed,maxDeviation,maxStaticPenetration,maxFrontStaticPenetration,maxFrontMeshPenetration,finite
218,0,0.576348,2.5582,390.900,0.000000,0.000000,0.000000,0.0000,0.236888,0.002888,0.002888,0.000000,True
219,0,0.578906,2.4962,400.609,0.000000,0.000000,0.000000,0.0000,0.237123,0.002884,0.002884,0.000000,True
220,0,0.581403,2.5925,385.728,0.000000,0.000000,0.000000,0.0000,0.237369,0.002843,0.002843,0.000000,True
221,0,0.583996,2.7283,366.529,0.000000,0.000000,0.000000,0.0000,0.237605,0.002765,0.002765,0.000000,True
222,0,0.586725,2.7045,369.754,0.000000,0.000000,0.000000,0.0000,0.237835,0.002677,0.002677,0.000000,True
223,0,0.589430,2.5166,397.362,0.000000,0.000000,0.000000,0.0000,0.238088,0.002732,0.002732,0.000000,True
224,0,0.591947,2.5372,394.135,0.000000,0.000000,0.000000,0.0000,0.238340,0.002871,0.002871,0.000000,True
225,0,0.594484,2.4736,404.269,0.000000,0.000000,0.000000,0.0000,0.238576,0.003040,0.003040,0.000000,True
226,0,0.596959,2.4982,400.288,0.000000,0.000000,0.000000,0.0000,0.238785,0.003204,0.003204,0.000000,True
227,0,0.599457,2.5179,397.156,0.000000,0.000000,0.000000,0.0000,0.238969,0.003363,0.003363,0.000000,True
228,0,0.601975,2.5449,392.943,0.000000,0.000000,0.000000,0.0000,0.239147,0.003512,0.003512,0.000000,True
229,0,0.604523,2.8931,345.650,0.000000,0.000000,0.000000,0.0000,0.239186,0.003643,0.003643,0.000000,True
230,0,0.607416,2.5578,390.961,0.000000,0.000000,0.000000,0.0000,0.239250,0.003788,0.003788,0.000000,True
231,0,0.609975,2.5333,394.742,0.000000,0.000000,0.000000,0.0000,0.239381,0.003840,0.003840,0.000000,True
232,0,0.612509,2.4857,402.301,0.000000,0.000000,0.000000,0.0000,0.239587,0.003859,0.003859,0.000000,True
233,0,0.614995,2.5278,395.601,0.000000,0.000000,0.000000,0.0000,0.239837,0.003839,0.003839,0.000000,True
234,0,0.617523,2.5424,393.329,0.000000,0.000000,0.000000,0.0000,0.240067,0.003781,0.003781,0.000000,True
235,0,0.620066,2.5342,394.602,0.000000,0.000000,0.000000,0.0000,0.240260,0.003693,0.003693,0.000000,True
236,0,0.622601,2.5318,394.976,0.000000,0.000000,0.000000,0.0000,0.240460,0.003724,0.003724,0.000000,True
237,0,0.625133,2.5261,395.867,0.000000,0.000000,0.000000,0.0000,0.240662,0.003845,0.003845,0.000000,True
238,0,0.627659,2.5013,399.792,0.000000,0.000000,0.000000,0.0000,0.240858,0.004004,0.004004,0.000000,True
239,0,0.630161,2.5267,395.773,0.000000,0.000000,0.000000,0.0000,0.240900,0.004173,0.004173,0.000000,True
240,0,0.632688,2.5136,397.836,0.000000,0.000000,0.000000,0.0000,0.240818,0.004343,0.004343,0.000000,True
241,0,0.635202,2.5841,386.982,0.000000,0.000000,0.000000,0.0000,0.240720,0.004497,0.004497,0.000000,True
242,0,0.637786,2.5219,396.526,0.000000,0.000000,0.000000,0.0000,0.240632,0.004641,0.004641,0.000000,True
243,0,0.640308,2.5848,386.877,0.000000,0.000000,0.000000,0.0000,0.240565,0.004744,0.004744,0.000000,True
244,0,0.642894,2.8132,355.467,0.000000,0.000000,0.000000,0.0000,0.240558,0.004825,0.004825,0.000000,True
245,0,0.645708,2.5531,391.681,0.000000,0.000000,0.000000,0.0000,0.240598,0.004888,0.004888,0.000000,True
246,0,0.648261,2.5111,398.232,0.000000,0.000000,0.000000,0.0000,0.240697,0.004867,0.004867,0.000000,True
247,0,0.650772,2.5364,394.260,0.000000,0.000000,0.000000,0.0000,0.240833,0.004806,0.004806,0.000000,True
248,0,0.653309,2.5007,399.888,0.000000,0.000000,0.000000,0.0000,0.240954,0.004705,0.004705,0.000000,True
249,0,0.655810,2.5295,395.335,0.000000,0.000000,0.000000,0.0000,0.241074,0.004669,0.004669,0.000000,True
250,0,0.658340,2.5529,391.711,0.000000,0.000000,0.000000,0.0000,0.241184,0.004787,0.004787,0.000000,True
251,0,0.660893,2.5109,398.264,0.000000,0.000000,0.000000,0.0000,0.241248,0.004973,0.004973,0.000000,True
252,0,0.663404,2.5616,390.381,0.000000,0.000000,0.000000,0.0000,0.241147,0.005169,0.005169,0.000000,True
253,0,0.665966,2.5443,393.035,0.000000,0.000000,0.000000,0.0000,0.240871,0.005368,0.005368,0.000000,True
254,0,0.668511,2.5514,391.942,0.000000,0.000000,0.000000,0.0000,0.240585,0.005541,0.005541,0.000000,True
255,0,0.671063,2.5616,390.381,0.000000,0.000000,0.000000,0.0000,0.240326,0.005684,0.005684,0.000000,True
256,0,0.673625,2.5764,388.139,0.000000,0.000000,0.000000,0.0000,0.240113,0.005791,0.005791,0.000000,True
257,0,0.676202,2.5838,387.027,0.000000,0.000000,0.000000,0.0000,0.239983,0.005857,0.005857,0.000000,True
258,0,0.678786,2.5343,394.586,0.000000,0.000000,0.000000,0.0000,0.239948,0.005878,0.005878,0.000000,True
259,0,0.681321,2.5386,393.918,0.000000,0.000000,0.000000,0.0000,0.240017,0.005846,0.005846,0.000000,True
260,0,0.683860,2.5581,390.915,0.000000,0.000000,0.000000,0.0000,0.240121,0.005774,0.005774,0.000000,True
261,0,0.686418,2.5178,397.172,0.000000,0.000000,0.000000,0.0000,0.240262,0.005657,0.005657,0.000000,True
262,0,0.688936,2.5691,389.241,0.000000,0.000000,0.000000,0.0000,0.240450,0.005515,0.005515,0.000000,True
263,0,0.691506,2.5334,394.727,0.000000,0.000000,0.000000,0.0000,0.240697,0.005507,0.005507,0.000000,True
264,0,0.694040,2.5641,390.000,0.000000,0.000000,0.000000,0.0000,0.240981,0.005577,0.005577,0.000000,True
265,0,0.696604,2.5595,390.701,0.000000,0.000000,0.000000,0.0000,0.241230,0.005672,0.005672,0.000000,True
266,0,0.699164,2.5527,391.742,0.000000,0.000000,0.000000,0.0000,0.241428,0.005763,0.005763,0.000000,True
267,0,0.701717,2.5346,394.540,0.000000,0.000000,0.000000,0.0000,0.241545,0.005837,0.005837,0.000000,True
268,0,0.704252,2.5539,391.558,0.000000,0.000000,0.000000,0.0000,0.241603,0.005888,0.005888,0.000000,True
269,0,0.706806,2.5199,396.841,0.000000,0.000000,0.000000,0.0000,0.241520,0.005920,0.005920,0.000000,True
270,0,0.709326,2.5722,388.772,0.000000,0.000000,0.000000,0.0000,0.241445,0.005924,0.005924,0.000000,True
271,0,0.711899,2.5121,398.073,0.000000,0.000000,0.000000,0.0000,0.241420,0.005913,0.005913,0.000000,True
272,0,0.714411,2.6020,384.320,0.000000,0.000000,0.000000,0.0000,0.241440,0.005872,0.005872,0.000000,True
273,0,0.717014,2.8075,356.189,0.000000,0.000000,0.000000,0.0000,0.241489,0.005819,0.005819,0.000000,True
274,0,0.719822,2.5705,389.029,0.000000,0.000000,0.000000,0.0000,0.241534,0.005746,0.005746,0.000000,True
275,0,0.722393,2.5497,392.203,0.000000,0.000000,0.000000,0.0000,0.241586,0.005636,0.005636,0.000000,True
276,0,0.724943,2.5696,389.166,0.000000,0.000000,0.000000,0.0000,0.241714,0.005570,0.005570,0.000000,True
277,0,0.727513,2.5494,392.249,0.000000,0.000000,0.000000,0.0000,0.241904,0.005560,0.005560,0.000000,True
278,0,0.730063,2.6413,378.601,0.000000,0.000000,0.000000,0.0000,0.242135,0.005562,0.005562,0.000000,True
279,0,0.732704,2.5298,395.288,0.000000,0.000000,0.000000,0.0000,0.242378,0.005563,0.005563,0.000000,True
280,0,0.735234,2.5596,390.686,0.000000,0.000000,0.000000,0.0000,0.242581,0.005553,0.005553,0.000000,True
281,0,0.737794,2.5453,392.881,0.000000,0.000000,0.000000,0.0000,0.242655,0.005537,0.005537,0.000000,True
282,0,0.740340,2.5670,389.560,0.000000,0.000000,0.000000,0.0000,0.242744,0.005515,0.005515,0.000000,True
283,0,0.742908,2.5924,385.743,0.000000,0.000000,0.000000,0.0000,0.242846,0.005762,0.005762,0.000000,True
284,0,0.745500,2.5786,387.807,0.000000,0.000000,0.000000,0.0000,0.242950,0.007454,0.007454,0.000000,True
285,0,0.748079,2.5161,397.441,0.000000,0.000000,0.000000,0.0000,0.243066,0.009227,0.009227,0.000000,True
286,0,0.750596,2.5444,393.020,0.000000,0.000000,0.000000,0.0000,0.243175,0.010826,0.010826,0.000000,True
287,0,0.753140,2.5602,390.595,0.000000,0.000000,0.000000,0.0000,0.243253,0.012108,0.012108,0.000000,True
288,0,0.755701,2.5456,392.835,0.000000,0.000000,0.000000,0.0000,0.243257,0.012841,0.012841,0.000000,True
289,0,0.758247,2.6081,383.421,0.000000,0.000000,0.000000,0.0000,0.243223,0.013109,0.013109,0.000000,True
290,0,0.760856,2.5771,388.033,0.000000,0.000000,0.000000,0.0000,0.243206,0.013878,0.013878,0.000000,True
291,0,0.763433,2.5157,397.504,0.000000,0.000000,0.000000,0.0000,0.243208,0.015203,0.015203,0.000000,True
292,0,0.765950,2.5331,394.773,0.000000,0.000000,0.000000,0.0000,0.243222,0.016958,0.016958,0.000000,True
293,0,0.768483,2.5415,393.468,0.000000,0.000000,0.000000,0.0000,0.243212,0.018926,0.018926,0.000000,True
294,0,0.771026,2.4939,400.978,0.000000,0.000000,0.000000,0.0000,0.243117,0.020382,0.020382,0.000000,True
295,0,0.773521,2.5456,392.835,0.000000,0.000000,0.000000,0.0000,0.242989,0.019282,0.019282,0.000000,True
296,0,0.776067,2.7062,369.522,0.000000,0.000000,0.000000,0.0000,0.242895,0.016613,0.016613,0.000000,True
297,0,0.778773,2.5636,390.076,0.000000,0.000000,0.000000,0.0000,0.242838,0.014526,0.014526,0.000000,True
298,0,0.781337,2.5244,396.134,0.000000,0.000000,0.000000,0.0000,0.242808,0.012421,0.012421,0.000000,True
299,0,0.783862,2.5432,393.205,0.000000,0.000000,0.000000,0.0000,0.242805,0.012676,0.012676,0.000000,True
300,0,0.786406,2.5226,396.416,0.000000,0.000000,0.000000,0.0000,0.242795,0.012209,0.012209,0.000000,True
301,0,0.788929,2.5166,397.362,0.000000,0.000000,0.000000,0.0000,0.242757,0.011472,0.011472,0.000000,True
302,0,0.791445,2.5475,392.542,0.000000,0.000000,0.000000,0.0000,0.242693,0.010962,0.010962,0.000000,True
303,0,0.793993,2.5644,389.955,0.000000,0.000000,0.000000,0.0000,0.242621,0.010514,0.010514,0.000000,True
304,0,0.796558,2.5233,396.306,0.000000,0.000000,0.000000,0.0000,0.242564,0.009337,0.009337,0.000000,True
305,0,0.799081,2.5633,390.122,0.000000,0.000000,0.000000,0.0000,0.242493,0.006852,0.006852,0.000000,True
306,0,0.801645,2.5339,394.649,0.000000,0.000000,0.000000,0.0000,0.242392,0.005934,0.005934,0.000000,True
307,0,0.804179,2.5513,391.957,0.000000,0.000000,0.000000,0.0000,0.242267,0.005984,0.005984,0.000000,True
308,0,0.806731,2.5407,393.592,0.000000,0.000000,0.000000,0.0000,0.242054,0.006028,0.006028,0.000000,True
309,0,0.809272,2.5478,392.496,0.000000,0.000000,0.000000,0.0000,0.241830,0.006064,0.006064,0.000000,True
310,0,0.811820,2.5185,397.062,0.000000,0.000000,0.000000,0.0000,0.241673,0.006094,0.006094,0.000000,True
311,0,0.814339,2.5821,387.282,0.000000,0.000000,0.000000,0.0000,0.241554,0.006116,0.006116,0.000000,True
312,0,0.816922,2.7980,357.398,0.000000,0.000000,0.000000,0.0000,0.241471,0.006135,0.006135,0.000000,True
313,0,0.819720,2.5702,389.075,0.000000,0.000000,0.000000,0.0000,0.241386,0.006151,0.006151,0.000000,True
314,0,0.822291,2.5315,395.023,0.000000,0.000000,0.000000,0.0000,0.241332,0.006147,0.006147,0.000000,True
315,0,0.824822,2.5938,385.535,0.000000,0.000000,0.000000,0.0000,0.241310,0.006136,0.006136,0.000000,True
316,0,0.827417,2.5360,394.322,0.000000,0.000000,0.000000,0.0000,0.241295,0.006134,0.006134,0.000000,True
317,0,0.829953,2.5081,398.708,0.000000,0.000000,0.000000,0.0000,0.241286,0.006168,0.006168,0.000000,True
318,0,0.832462,2.5230,396.354,0.000000,0.000000,0.000000,0.0000,0.241276,0.006207,0.006207,0.000000,True
319,0,0.834985,2.5624,390.259,0.000000,0.000000,0.000000,0.0000,0.241226,0.006242,0.006242,0.000000,True
320,0,0.837548,2.5100,398.406,0.000000,0.000000,0.000000,0.0000,0.241145,0.006270,0.006270,0.000000,True
321,0,0.840058,2.5431,393.221,0.000000,0.000000,0.000000,0.0000,0.241038,0.006288,0.006288,0.000000,True
322,0,0.842602,2.5546,391.451,0.000000,0.000000,0.000000,0.0000,0.240888,0.006301,0.006301,0.000000,True
323,0,0.845156,2.5569,391.099,0.000000,0.000000,0.000000,0.0000,0.240752,0.006309,0.006309,0.000000,True
324,0,0.847714,2.5171,397.283,0.000000,0.000000,0.000000,0.0000,0.240598,0.006313,0.006313,0.000000,True
325,0,0.850231,2.5630,390.168,0.000000,0.000000,0.000000,0.0000,0.240460,0.006314,0.006314,0.000000,True
326,0,0.852795,2.5217,396.558,0.000000,0.000000,0.000000,0.0000,0.240345,0.006315,0.006315,0.000000,True
327,0,0.855316,2.5740,388.500,0.000000,0.000000,0.000000,0.0000,0.240253,0.006313,0.006313,0.000000,True
328,0,0.857891,2.5626,390.229,0.000000,0.000000,0.000000,0.0000,0.240190,0.006311,0.006311,0.000000,True
329,0,0.860454,2.5046,399.265,0.000000,0.000000,0.000000,0.0000,0.240176,0.006308,0.006308,0.000000,True
330,0,0.862959,2.5046,399.265,0.000000,0.000000,0.000000,0.0000,0.240160,0.006331,0.006331,0.000000,True
331,0,0.865464,2.5258,395.914,0.000000,0.000000,0.000000,0.0000,0.240115,0.006366,0.006366,0.000000,True
332,0,0.867990,2.5016,399.744,0.000000,0.000000,0.000000,0.0000,0.240036,0.006396,0.006396,0.000000,True
333,0,0.870492,2.5593,390.732,0.000000,0.000000,0.000000,0.0000,0.239929,0.006415,0.006415,0.000000,True
334,0,0.873052,2.5324,394.882,0.000000,0.000000,0.000000,0.0000,0.239788,0.006424,0.006424,0.000000,True
335,0,0.875584,2.5815,387.372,0.000000,0.000000,0.000000,0.0000,0.239602,0.006424,0.006424,0.000000,True
336,0,0.878166,2.5403,393.654,0.000000,0.000000,0.000000,0.0000,0.239395,0.006420,0.006420,0.000000,True
337,0,0.880707,2.5534,391.635,0.000000,0.000000,0.000000,0.0000,0.239194,0.006410,0.006410,0.000000,True
338,0,0.883261,2.5060,399.042,0.000000,0.000000,0.000000,0.0000,0.239005,0.006399,0.006399,0.000000,True
339,0,0.885767,2.4950,400.802,0.000000,0.000000,0.000000,0.0000,0.238853,0.006387,0.006387,0.000000,True
340,0,0.888263,2.5486,392.372,0.000000,0.000000,0.000000,0.0000,0.238736,0.006378,0.006378,0.000000,True
341,0,0.890812,2.5483,392.419,0.000000,0.000000,0.000000,0.0000,0.238662,0.006372,0.006372,0.000000,True
342,0,0.893360,2.4982,400.288,0.000000,0.000000,0.000000,0.0000,0.238638,0.006368,0.006368,0.000000,True
343,0,0.895859,2.5510,392.003,0.000000,0.000000,0.000000,0.0000,0.238645,0.006376,0.006376,0.000000,True
344,0,0.898410,2.4944,400.898,0.000000,0.000000,0.000000,0.0000,0.238611,0.006418,0.006418,0.000000,True
345,0,0.900905,2.5558,391.267,0.000000,0.000000,0.000000,0.0000,0.238530,0.006462,0.006462,0.000000,True
346,0,0.903461,2.5159,397.472,0.000000,0.000000,0.000000,0.0000,0.238394,0.006499,0.006499,0.000000,True
347,0,0.905978,2.5746,388.410,0.000000,0.000000,0.000000,0.0000,0.238210,0.006522,0.006522,0.000000,True
348,0,0.908553,2.5064,398.979,0.000000,0.000000,0.000000,0.0000,0.237975,0.006537,0.006537,0.000000,True
349,0,0.911059,2.6179,381.986,0.000000,0.000000,0.000000,0.0000,0.237875,0.006539,0.006539,0.000000,True
350,0,0.913678,2.5131,397.915,0.000000,0.000000,0.000000,0.0000,0.237785,0.006540,0.006540,0.000000,True
351,0,0.916191,2.5348,394.509,0.000000,0.000000,0.000000,0.0000,0.237684,0.006529,0.006529,0.000000,True
352,0,0.918726,2.5080,398.724,0.000000,0.000000,0.000000,0.0000,0.237572,0.006520,0.006520,0.000000,True
353,0,0.921234,2.5646,389.924,0.000000,0.000000,0.000000,0.0000,0.237489,0.006508,0.006508,0.000000,True
354,0,0.923799,2.5148,397.646,0.000000,0.000000,0.000000,0.0000,0.237439,0.006498,0.006498,0.000000,True
355,0,0.926315,2.5319,394.960,0.000000,0.000000,0.000000,0.0000,0.237407,0.006487,0.006487,0.000000,True
356,0,0.928847,2.5572,391.053,0.000000,0.000000,0.000000,0.0000,0.237405,0.006477,0.006477,0.000000,True
357,0,0.931404,2.5678,389.438,0.000000,0.000000,0.000000,0.0000,0.237403,0.006497,0.006497,0.000000,True
358,0,0.933972,2.5436,393.144,0.000000,0.000000,0.000000,0.0000,0.237377,0.006538,0.006538,0.000000,True
359,0,0.936516,2.5483,392.419,0.000000,0.000000,0.000000,0.0000,0.237322,0.006574,0.006574,0.000000,True
360,0,0.939065,2.5272,395.695,0.000000,0.000000,0.000000,0.0000,0.237232,0.006599,0.006599,0.000000,True
361,0,0.941592,2.5878,386.429,0.000000,0.000000,0.000000,0.0000,0.237116,0.006613,0.006613,0.000000,True
362,0,0.944180,2.5738,388.531,0.000000,0.000000,0.000000,0.0000,0.236972,0.006621,0.006621,0.000000,True
363,0,0.946754,2.5753,388.304,0.000000,0.000000,0.000000,0.0000,0.236812,0.006620,0.006620,0.000000,True
364,0,0.949330,2.5825,387.222,0.000000,0.000000,0.000000,0.0000,0.236646,0.006615,0.006615,0.000000,True
365,0,0.951913,2.5623,390.274,0.000000,0.000000,0.000000,0.0000,0.236491,0.006608,0.006608,0.000000,True
366,0,0.954475,2.5647,389.909,0.000000,0.000000,0.000000,0.0000,0.236357,0.006600,0.006600,0.000000,True
367,0,0.957040,2.8121,355.606,0.000000,0.000000,0.000000,0.0000,0.236251,0.006593,0.006593,0.000000,True
368,0,0.959853,2.5740,388.500,0.000000,0.000000,0.000000,0.0000,0.236179,0.006577,0.006577,0.000000,True
369,0,0.962427,2.5650,389.864,0.000000,0.000000,0.000000,0.0000,0.236171,0.006507,0.006507,0.000000,True
370,0,0.964992,2.5517,391.896,0.000000,0.000000,0.000000,0.0000,0.236168,0.006429,0.006429,0.000000,True
371,0,0.967544,2.5623,390.274,0.000000,0.000000,0.000000,0.0000,0.236147,0.006406,0.006406,0.000000,True
372,0,0.970107,2.5240,396.197,0.000000,0.000000,0.000000,0.0000,0.236090,0.006411,0.006411,0.000000,True
373,0,0.972631,2.5388,393.887,0.000000,0.000000,0.000000,0.0000,0.235997,0.006418,0.006418,0.000000,True
374,0,0.975170,2.5292,395.382,0.000000,0.000000,0.000000,0.0000,0.235875,0.006416,0.006416,0.000000,True
375,0,0.977700,2.6088,383.318,0.000000,0.000000,0.000000,0.0000,0.235708,0.006393,0.006393,0.000000,True
376,0,0.980309,2.5618,390.351,0.000000,0.000000,0.000000,0.0000,0.235512,0.006351,0.006351,0.000000,True
377,0,0.982871,2.5551,391.374,0.000000,0.000000,0.000000,0.0000,0.235320,0.006277,0.006277,0.000000,True
378,0,0.985426,3.0305,329.979,0.000000,0.000000,0.000000,0.0000,0.235137,0.006177,0.006177,0.000000,True
379,0,0.988457,2.6121,382.834,0.000000,0.000000,0.000000,0.0000,0.234955,0.006077,0.006077,0.000000,True
380,0,0.991070,2.5532,391.665,0.000000,0.000000,0.000000,0.0000,0.234828,0.005922,0.005922,0.000000,True
381,0,0.993623,2.5761,388.184,0.000000,0.000000,0.000000,0.0000,0.234757,0.005757,0.005757,0.000000,True
382,0,0.996200,2.5772,388.018,0.000000,0.000000,0.000000,0.0000,0.234728,0.005592,0.005592,0.000000,True
383,0,0.998777,2.5570,391.083,0.000000,0.000000,0.000000,0.0000,0.234747,0.005445,0.005445,0.000000,True
384,0,1.001335,2.5534,391.635,0.000000,0.000000,0.000000,0.0000,0.234750,0.005382,0.005382,0.000000,True
385,0,1.003888,2.5391,393.840,0.000000,0.000000,0.000000,0.0000,0.234707,0.005365,0.005365,0.000000,True
386,0,1.006428,2.5713,388.908,0.000000,0.000000,0.000000,0.0000,0.234629,0.005361,0.005361,0.000000,True
387,0,1.008999,2.5354,394.415,0.000000,0.000000,0.000000,0.0000,0.234503,0.005352,0.005352,0.000000,True
388,0,1.011535,2.5343,394.586,0.000000,0.000000,0.000000,0.0000,0.234341,0.005322,0.005322,0.000000,True
389,0,1.014069,2.5513,391.957,0.000000,0.000000,0.000000,0.0000,0.234141,0.005270,0.005270,0.000000,True
390,0,1.016621,2.5438,393.113,0.000000,0.000000,0.000000,0.0000,0.233955,0.005195,0.005195,0.000000,True
391,0,1.019165,2.5463,392.727,0.000000,0.000000,0.000000,0.0000,0.233780,0.005099,0.005099,0.000000,True
392,0,1.021711,2.5623,390.274,0.000000,0.000000,0.000000,0.0000,0.233595,0.004986,0.004986,0.000000,True
393,0,1.024274,2.5333,394.742,0.000000,0.000000,0.000000,0.0000,0.233454,0.004862,0.004862,0.000000,True
394,0,1.026807,2.5651,389.848,0.000000,0.000000,0.000000,0.0000,0.233367,0.004729,0.004729,0.000000,True
395,0,1.029373,2.5412,393.515,0.000000,0.000000,0.000000,0.0000,0.233339,0.004597,0.004597,0.000000,True
396,0,1.031914,2.5536,391.604,0.000000,0.000000,0.000000,0.0000,0.233384,0.004468,0.004468,0.000000,True
397,0,1.034468,2.5564,391.175,0.000000,0.000000,0.000000,0.0000,0.233453,0.004390,0.004390,0.000000,True
398,0,1.037025,2.5753,388.304,0.000000,0.000000,0.000000,0.0000,0.233499,0.004369,0.004369,0.000000,True
399,0,1.039600,2.5608,390.503,0.000000,0.000000,0.000000,0.0000,0.233523,0.004365,0.004365,0.000000,True
400,0,1.042161,2.5910,385.951,0.000000,0.000000,0.000000,0.0000,0.233491,0.004357,0.004357,0.000000,True
401,0,1.044753,2.5304,395.195,0.000000,0.000000,0.000000,0.0000,0.233404,0.004339,0.004339,0.000000,True
402,0,1.047283,2.5325,394.867,0.000000,0.000000,0.000000,0.0000,0.233283,0.004302,0.004302,0.000000,True
403,0,1.049816,2.5461,392.758,0.000000,0.000000,0.000000,0.0000,0.232883,0.004250,0.004250,0.000000,True
404,0,1.052362,2.5561,391.221,0.000000,0.000000,0.000000,0.0000,0.232393,0.004186,0.004186,0.000000,True
405,0,1.054919,2.5456,392.835,0.000000,0.000000,0.000000,0.0000,0.231970,0.004110,0.004110,0.000000,True
406,0,1.057465,2.5791,387.732,0.000000,0.000000,0.000000,0.0000,0.231651,0.004026,0.004026,0.000000,True
407,0,1.060044,2.5295,395.335,0.000000,0.000000,0.000000,0.0000,0.231426,0.003939,0.003939,0.000000,True
408,0,1.062574,2.5456,392.835,0.000000,0.000000,0.000000,0.0000,0.231322,0.003849,0.003849,0.000000,True
409,0,1.065120,2.5426,393.298,0.000000,0.000000,0.000000,0.0000,0.231361,0.003763,0.003763,0.000000,True
410,0,1.067663,2.5512,391.972,0.000000,0.000000,0.000000,0.0000,0.231519,0.003693,0.003693,0.000000,True
411,0,1.070214,2.5465,392.696,0.000000,0.000000,0.000000,0.0000,0.231613,0.003669,0.003669,0.000000,True
412,0,1.072761,2.5837,387.042,0.000000,0.000000,0.000000,0.0000,0.231628,0.003666,0.003666,0.000000,True
413,0,1.075345,2.5605,390.549,0.000000,0.000000,0.000000,0.0000,0.231550,0.003666,0.003666,0.000000,True
414,0,1.077906,2.5360,394.322,0.000000,0.000000,0.000000,0.0000,0.231391,0.003660,0.003660,0.000000,True
415,0,1.080443,2.5579,390.946,0.000000,0.000000,0.000000,0.0000,0.231160,0.003645,0.003645,0.000000,True
416,0,1.083001,2.5707,388.999,0.000000,0.000000,0.000000,0.0000,0.230879,0.003622,0.003622,0.000000,True
417,0,1.085572,2.5662,389.681,0.000000,0.000000,0.000000,0.0000,0.230576,0.003590,0.003590,0.000000,True
418,0,1.088138,2.5449,392.943,0.000000,0.000000,0.000000,0.0000,0.230272,0.003551,0.003551,0.000000,True
419,0,1.090683,2.5537,391.589,0.000000,0.000000,0.000000,0.0000,0.230041,0.003503,0.003503,0.000000,True
420,0,1.093237,2.5551,391.374,0.000000,0.000000,0.000000,0.0000,0.229874,0.003452,0.003452,0.000000,True
421,0,1.095793,2.5455,392.850,0.000000,0.000000,0.000000,0.0000,0.229818,0.003398,0.003398,0.000000,True
422,0,1.098338,2.5610,390.473,0.000000,0.000000,0.000000,0.0000,0.229877,0.003344,0.003344,0.000000,True
423,0,1.100900,2.5617,390.366,0.000000,0.000000,0.000000,0.0000,0.230083,0.003293,0.003293,0.000000,True
